"Jahr","Kanton (-) / Bezirk (>>) / Gemeinde (......)","Hauptsprachen - Total Staatsangehörigkeit - Total","Hauptsprachen - Total Schweizer","Hauptsprachen - Total Ausländer","Deutsch Staatsangehörigkeit - Total","Deutsch Schweizer","Deutsch Ausländer","Französisch Staatsangehörigkeit - Total","Französisch Schweizer","Französisch Ausländer","Italienisch Staatsangehörigkeit - Total","Italienisch Schweizer","Italienisch Ausländer","Rätoromanisch Staatsangehörigkeit - Total","Rätoromanisch Schweizer","Rätoromanisch Ausländer","Englisch Staatsangehörigkeit - Total","Englisch Schweizer","Englisch Ausländer","Niederländisch Staatsangehörigkeit - Total","Niederländisch Schweizer","Niederländisch Ausländer","Skandinavische Sprachen Staatsangehörigkeit - Total","Skandinavische Sprachen Schweizer","Skandinavische Sprachen Ausländer","Griechisch Staatsangehörigkeit - Total","Griechisch Schweizer","Griechisch Ausländer","Spanisch Staatsangehörigkeit - Total","Spanisch Schweizer","Spanisch Ausländer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Staatsangehörigkeit - Total","Slawische Sprachen (ohne Tschechisch und Slowakisch) Schweizer","Slawische Sprachen (ohne Tschechisch und Slowakisch) Ausländer","Tschechisch und Slowakisch Staatsangehörigkeit - Total","Tschechisch und Slowakisch Schweizer","Tschechisch und Slowakisch Ausländer","Ungarisch Staatsangehörigkeit - Total","Ungarisch Schweizer","Ungarisch Ausländer","Andere Sprachen Staatsangehörigkeit - Total","Andere Sprachen Schweizer","Andere Sprachen Ausländer"
"2000","......5195 Maroggia",562,434,128,34,30,4,11,10,1,480,377,103,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,13,10,3,9,2,7,0,0,0,0,0,0,13,4,9
"2000","......5196 Massagno",5558,3387,2171,369,312,57,127,101,26,4334,2898,1436,7,7,0,45,13,32,10,1,9,3,1,2,1,0,1,86,28,58,328,7,321,0,0,0,5,2,3,243,17,226
"2000","......5197 Melano",1102,861,241,89,84,5,10,9,1,936,757,179,0,0,0,9,3,6,0,0,0,0,0,0,0,0,0,17,3,14,21,4,17,1,0,1,1,0,1,18,1,17
"2000","......5198 Melide",1501,1028,473,181,156,25,22,17,5,1193,833,360,0,0,0,6,3,3,1,0,1,0,0,0,0,0,0,14,5,9,30,4,26,0,0,0,2,1,1,52,9,43
"2000","......5199 Mezzovico-Vira",938,828,110,73,64,9,18,16,2,816,734,82,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,12,8,4,6,0,6,1,1,0,1,0,1,7,3,4
"2000","......5200 Miglieglia",215,182,33,22,20,2,9,8,1,173,152,21,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,3,0,3
"2000","......5201 Montagnola",2092,1428,664,201,154,47,43,26,17,1488,1206,282,4,4,0,157,18,139,4,0,4,7,1,6,2,1,1,34,6,28,51,2,49,1,1,0,0,0,0,100,9,91
"2000","......5202 Monteggio",784,660,124,114,109,5,19,17,2,624,523,101,0,0,0,7,5,2,0,0,0,1,0,1,2,2,0,5,3,2,2,0,2,0,0,0,0,0,0,10,1,9
"2000","......5203 Morcote",754,546,208,142,89,53,14,11,3,529,437,92,2,2,0,10,2,8,3,0,3,3,0,3,0,0,0,4,3,1,32,1,31,0,0,0,0,0,0,15,1,14
"2000","......5204 Mugena",141,131,10,7,7,0,0,0,0,132,124,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2000","......5205 Muzzano",736,585,151,76,65,11,17,15,2,611,497,114,0,0,0,3,3,0,1,0,1,1,1,0,0,0,0,11,1,10,5,1,4,0,0,0,0,0,0,11,2,9
"2000","......5206 Neggio",352,296,56,48,43,5,9,6,3,267,240,27,1,1,0,7,4,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,16,2,14
"2000","......5207 Novaggio",716,644,72,101,91,10,18,16,2,573,527,46,3,3,0,8,4,4,0,0,0,1,0,1,1,0,1,5,2,3,2,0,2,0,0,0,1,0,1,3,1,2
"2000","......5208 Origlio",1158,1009,149,153,132,21,24,20,4,943,839,104,2,2,0,10,7,3,4,0,4,2,2,0,0,0,0,4,0,4,5,3,2,0,0,0,0,0,0,11,4,7
"2000","......5209 Pambio-Noranco",570,353,217,41,34,7,7,3,4,482,304,178,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,6,3,3,4,2,2,0,0,0,2,0,2,24,6,18
"2000","......5210 Paradiso",3694,1780,1914,370,301,69,99,71,28,2463,1320,1143,3,2,1,45,15,30,15,4,11,8,1,7,2,0,2,68,22,46,316,17,299,5,3,2,6,1,5,294,23,271
"2000","......5211 Pazzallo",1162,757,405,94,80,14,15,12,3,933,636,297,2,2,0,16,8,8,0,0,0,0,0,0,0,0,0,10,4,6,40,6,34,0,0,0,2,0,2,50,9,41
"2000","......5212 Ponte Capriasca",1478,1311,167,198,180,18,33,32,1,1202,1075,127,1,1,0,10,6,4,3,2,1,0,0,0,0,0,0,10,7,3,5,2,3,1,0,1,1,1,0,14,5,9
"2000","......5213 Ponte Tresa",769,585,184,102,81,21,20,17,3,614,476,138,4,1,3,3,2,1,2,0,2,0,0,0,0,0,0,9,1,8,7,3,4,2,1,1,0,0,0,6,3,3
"2000","......5214 Porza",1348,1059,289,136,115,21,30,23,7,1122,894,228,2,2,0,4,4,0,5,0,5,5,1,4,0,0,0,11,7,4,10,3,7,1,1,0,4,1,3,18,8,10
"2000","......5215 Pregassona",7354,4725,2629,459,385,74,141,109,32,6013,4113,1900,13,10,3,32,18,14,9,1,8,3,1,2,1,1,0,99,29,70,247,17,230,10,1,9,2,2,0,325,38,287
"2000","......5216 Pura",1040,843,197,187,163,24,35,29,6,771,633,138,0,0,0,5,3,2,1,1,0,4,2,2,1,1,0,14,7,7,8,1,7,0,0,0,1,0,1,13,3,10
"2000","......5217 Rivera",1415,1129,286,68,68,0,28,25,3,1253,1028,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,11,33,1,32,0,0,0,0,0,0,18,3,15
"2000","......5218 Roveredo (TI)",126,123,3,14,14,0,4,4,0,108,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5219 Rovio",673,559,114,80,68,12,7,7,0,559,480,79,1,0,1,3,1,2,4,1,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,1,15,2,13
"2000","......5220 Sala Capriasca",1179,1050,129,116,106,10,26,24,2,987,906,81,1,1,0,4,1,3,3,2,1,0,0,0,0,0,0,6,6,0,13,0,13,1,0,1,0,0,0,22,4,18
"2000","......5221 Savosa",2061,1486,575,179,136,43,41,33,8,1710,1280,430,2,2,0,24,14,10,9,1,8,2,2,0,0,0,0,16,5,11,47,3,44,0,0,0,3,3,0,28,7,21
"2000","......5222 Sessa",604,521,83,107,98,9,17,16,1,451,400,51,1,1,0,5,1,4,1,0,1,1,0,1,0,0,0,6,3,3,2,0,2,0,0,0,0,0,0,13,2,11
"2000","......5223 Sigirino",390,305,85,19,16,3,7,7,0,348,274,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,0,11,7,4
"2000","......5224 Sonvico",1600,1458,142,82,73,9,42,40,2,1442,1331,111,0,0,0,7,4,3,6,2,4,0,0,0,0,0,0,7,4,3,1,0,1,0,0,0,1,1,0,12,3,9
"2000","......5225 Sorengo",1557,1170,387,122,112,10,48,43,5,1300,988,312,1,1,0,22,5,17,5,2,3,0,0,0,1,1,0,9,3,6,16,2,14,2,2,0,1,0,1,30,11,19
"2000","......5226 Tesserete",1424,1256,168,96,89,7,33,32,1,1263,1124,139,6,4,2,1,1,0,3,0,3,0,0,0,0,0,0,5,3,2,7,1,6,0,0,0,0,0,0,10,2,8
"2000","......5227 Torricella-Taverne",2704,1918,786,184,174,10,46,34,12,2331,1670,661,8,6,2,8,3,5,1,0,1,3,3,0,1,0,1,19,11,8,34,4,30,0,0,0,1,0,1,68,13,55
"2000","......5228 Vaglio",496,445,51,63,51,12,8,8,0,415,384,31,1,1,0,2,0,2,1,0,1,0,0,0,0,0,0,2,1,1,3,0,3,0,0,0,0,0,0,1,0,1
"2000","......5229 Valcolla",558,523,35,49,46,3,7,7,0,494,465,29,1,1,0,1,1,0,2,2,0,0,0,0,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0
"2000","......5230 Vernate",363,319,44,70,60,10,8,6,2,267,243,24,1,1,0,6,4,2,3,2,1,1,1,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,4,0,4
"2000","......5231 Vezia",1575,1183,392,96,90,6,29,21,8,1347,1053,294,3,3,0,9,5,4,0,0,0,2,1,1,1,0,1,16,2,14,29,2,27,1,0,1,4,2,2,38,4,34
"2000","......5232 Vezio",208,200,8,6,5,1,4,4,0,196,191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"2000","......5233 Vico Morcote",250,193,57,57,46,11,13,13,0,166,132,34,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,1,4,4,1,3,0,0,0,0,0,0,1,0,1
"2000","......5234 Viganello",6284,3997,2287,465,398,67,133,103,30,5096,3388,1708,10,9,1,47,16,31,4,0,4,8,2,6,1,1,0,107,37,70,221,8,213,4,1,3,4,1,3,184,33,151
"2000","......5235 Villa Luganese",467,426,41,26,25,1,11,11,0,416,382,34,2,2,0,3,2,1,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0,1,1,0,3,1,2
"2000",">> Distretto di Mendrisio",45724,35759,9965,2083,1832,251,534,457,77,41239,33028,8211,37,33,4,143,69,74,24,9,15,22,12,10,8,6,2,279,106,173,350,44,306,8,2,6,11,5,6,986,156,830
"2000","......5241 Arzo",1010,890,120,67,57,10,20,18,2,904,804,100,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,1,1,2,0,2,5,4,1
"2000","......5242 Balerna",3415,2696,719,95,86,9,37,31,6,3129,2562,567,0,0,0,3,1,2,1,0,1,2,1,1,0,0,0,30,7,23,25,1,24,0,0,0,2,0,2,91,7,84
"2000","......5243 Besazio",501,454,47,51,46,5,7,7,0,433,398,35,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,4
"2000","......5244 Bruzella",183,174,9,13,13,0,2,2,0,164,156,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"2000","......5245 Cabbio",173,161,12,16,16,0,1,1,0,153,142,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"2000","......5246 Caneggio",343,322,21,18,16,2,4,4,0,317,299,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1
"2000","......5247 Capolago",758,568,190,35,31,4,10,5,5,645,523,122,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,5,3,2,10,1,9,0,0,0,0,0,0,49,3,46
"2000","......5248 Casima",61,55,6,6,3,3,2,2,0,52,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5249 Castel San Pietro",1728,1543,185,94,88,6,19,16,3,1573,1423,150,1,1,0,8,5,3,0,0,0,0,0,0,2,2,0,9,4,5,7,2,5,0,0,0,0,0,0,15,2,13
"2000","......5250 Chiasso",7720,4807,2913,196,162,34,71,58,13,7048,4518,2530,4,4,0,19,6,13,3,2,1,1,0,1,0,0,0,42,21,21,93,8,85,0,0,0,1,0,1,242,28,214
"2000","......5251 Coldrerio",2538,2118,420,114,102,12,35,30,5,2293,1960,333,3,3,0,14,5,9,1,1,0,1,1,0,2,2,0,25,6,19,13,0,13,0,0,0,1,1,0,36,7,29
"2000","......5252 Genestrerio",827,657,170,33,31,2,3,3,0,744,616,128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,6,2,7,0,7,0,0,0,0,0,0,31,1,30
"2000","......5253 Ligornetto",1408,1184,224,70,59,11,32,26,6,1268,1081,187,1,1,0,3,1,2,1,0,1,1,1,0,0,0,0,5,3,2,6,3,3,0,0,0,0,0,0,21,9,12
"2000","......5254 Mendrisio",6146,4764,1382,285,242,43,78,70,8,5369,4369,1000,8,7,1,17,9,8,2,1,1,8,2,6,1,0,1,57,17,40,106,18,88,2,0,2,2,1,1,211,28,183
"2000","......5255 Meride",293,272,21,34,29,5,4,4,0,248,236,12,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,1
"2000","......5256 Monte",92,82,10,20,18,2,0,0,0,69,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0
"2000","......5257 Morbio Inferiore",4105,3223,882,210,187,23,49,42,7,3714,2949,765,4,4,0,16,7,9,5,3,2,1,0,1,0,0,0,31,12,19,17,5,12,0,0,0,1,1,0,57,13,44
"2000","......5258 Morbio Superiore",700,623,77,50,43,7,6,5,1,632,568,64,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,1,0,1,2,2,0,1,1,0
"2000","......5259 Muggio",206,198,8,8,8,0,2,2,0,191,186,5,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5260 Novazzano",2369,2013,356,86,78,8,20,20,0,2213,1899,314,3,2,1,5,5,0,1,0,1,2,2,0,0,0,0,4,1,3,5,0,5,0,0,0,0,0,0,30,6,24
"2000","......5262 Rancate",1353,1138,215,72,60,12,6,4,2,1244,1059,185,3,3,0,3,0,3,0,0,0,1,0,1,0,0,0,6,5,1,4,1,3,1,1,0,0,0,0,13,5,8
"2000","......5263 Riva San Vitale",2292,1944,348,117,101,16,24,20,4,2089,1804,285,1,1,0,1,0,1,1,1,0,3,3,0,1,0,1,16,5,11,16,2,14,0,0,0,0,0,0,23,7,16
"2000","......5264 Sagno",238,213,25,24,20,4,0,0,0,208,191,17,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
"2000","......5265 Salorino",487,464,23,33,29,4,12,10,2,436,421,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,2,1,1
"2000","......5266 Stabio",3627,2681,946,184,171,13,44,36,8,3204,2441,763,3,2,1,14,4,10,4,1,3,0,0,0,2,2,0,16,3,13,32,2,30,0,0,0,0,0,0,124,19,105
"2000","......5267 Tremona",393,369,24,39,38,1,4,4,0,335,317,18,0,0,0,6,6,0,2,0,2,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,4,2,2
"2000","......5268 Vacallo",2758,2146,612,113,98,15,42,37,5,2564,1995,569,1,1,0,10,6,4,1,0,1,1,1,0,0,0,0,5,3,2,6,1,5,2,0,2,0,0,0,13,4,9
"2000",">> Distretto di Riviera",11434,7834,3600,343,326,17,97,79,18,9978,7329,2649,12,9,3,9,7,2,8,1,7,0,0,0,1,1,0,86,24,62,331,24,307,1,1,0,3,1,2,565,32,533
"2000","......5281 Biasca",5795,3607,2188,113,109,4,45,37,8,5026,3421,1605,7,4,3,4,4,0,1,0,1,0,0,0,0,0,0,49,11,38,210,10,200,1,1,0,0,0,0,339,10,329
"2000","......5282 Claro",2159,1775,384,127,121,6,23,18,5,1917,1620,297,1,1,0,3,1,2,6,0,6,0,0,0,1,1,0,11,5,6,40,1,39,0,0,0,0,0,0,30,7,23
"2000","......5283 Cresciano",587,429,158,31,31,0,6,4,2,491,385,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,13,3,10,0,0,0,0,0,0,35,3,32
"2000","......5284 Iragna",491,384,107,12,12,0,3,2,1,449,366,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,3,7,0,0,0,0,0,0,15,0,15
"2000","......5285 Lodrino",1461,1060,401,28,25,3,16,15,1,1292,1006,286,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,38,3,35,0,0,0,0,0,0,76,6,70
"2000","......5286 Osogna",941,579,362,32,28,4,4,3,1,803,531,272,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,6,3,3,20,4,16,0,0,0,3,1,2,70,6,64
"2000",">> Distretto di Vallemaggia",5593,4991,602,477,454,23,88,76,12,4814,4403,411,12,12,0,8,6,2,9,6,3,6,3,3,0,0,0,71,15,56,47,2,45,2,2,0,1,1,0,58,11,47
"2000","......5301 Aurigeno",372,345,27,66,60,6,5,5,0,296,278,18,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"2000","......5302 Avegno",493,455,38,47,43,4,4,3,1,429,403,26,0,0,0,0,0,0,2,1,1,4,3,1,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,3,1,2
"2000","......5303 Bignasco",306,222,84,28,25,3,4,3,1,246,191,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,12,0,0,0,0,0,0,14,2,12
"2000","......5304 Bosco/Gurin",71,67,4,23,23,0,2,2,0,37,35,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
"2000","......5305 Broglio",88,88,0,2,2,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5306 Brontallo",50,47,3,2,2,0,1,1,0,46,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2000","......5307 Campo (Vallemaggia)",58,50,8,5,5,0,0,0,0,52,45,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5308 Cavergno",468,436,32,14,14,0,5,4,1,434,417,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,9,0,9,0,0,0,0,0,0,4,0,4
"2000","......5309 Cerentino",58,55,3,5,5,0,1,1,0,52,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5310 Cevio",497,382,115,54,49,5,12,10,2,387,316,71,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,4,17,8,0,8,0,0,0,0,0,0,13,1,12
"2000","......5311 Coglio",96,90,6,17,17,0,1,1,0,75,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5312 Fusio",45,42,3,4,4,0,0,0,0,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2000","......5313 Giumaglio",202,177,25,5,4,1,4,2,2,187,169,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5314 Gordevio",798,744,54,80,78,2,29,26,3,675,633,42,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,7,0,7,0,0,0,0,0,0,1,1,0
"2000","......5315 Linescio",32,29,3,6,6,0,0,0,0,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5316 Lodano",171,162,9,10,10,0,3,3,0,150,145,5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,2,2
"2000","......5317 Maggia",850,753,97,59,58,1,9,8,1,752,673,79,1,1,0,2,1,1,3,2,1,0,0,0,0,0,0,10,5,5,5,1,4,2,2,0,0,0,0,7,2,5
"2000","......5318 Menzonio",73,72,1,3,3,0,1,1,0,69,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5319 Moghegno",336,302,34,25,24,1,4,4,0,290,271,19,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,12,1,11,1,0,1,0,0,0,0,0,0,1,0,1
"2000","......5320 Peccia",171,161,10,5,5,0,2,1,1,161,155,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"2000","......5321 Prato-Sornico",104,99,5,4,4,0,1,1,0,96,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0
"2000","......5322 Someo",254,213,41,13,13,0,0,0,0,228,199,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,1,4
"2000","- Canton de Vaud",640657,463664,176993,30408,25854,4554,524234,425188,99046,18713,4168,14545,268,170,98,12600,3359,9241,1449,196,1253,1519,270,1249,378,100,278,10312,1339,8973,7248,449,6799,387,143,244,379,167,212,32762,2261,30501
"2000",">> District d'Aigle",35248,24703,10545,1268,1078,190,28451,23200,5251,848,144,704,12,10,2,876,138,738,78,9,69,63,6,57,12,1,11,428,42,386,641,12,629,9,1,8,6,1,5,2556,61,2495
"2000","......5401 Aigle",7955,5135,2820,235,215,20,6362,4828,1534,264,34,230,5,5,0,46,20,26,2,0,2,5,2,3,2,0,2,164,14,150,177,1,176,3,1,2,0,0,0,690,15,675
"2000","......5402 Bex",5973,4303,1670,203,176,27,5008,4074,934,149,14,135,2,1,1,33,15,18,4,1,3,0,0,0,1,0,1,51,7,44,77,2,75,0,0,0,0,0,0,445,13,432
"2000","......5403 Chessel",314,274,40,2,2,0,285,266,19,3,2,1,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,13,3,10
"2000","......5404 Corbeyrier",347,319,28,13,8,5,323,311,12,4,0,4,0,0,0,2,0,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2000","......5405 Gryon",993,800,193,40,36,4,870,751,119,19,7,12,0,0,0,32,2,30,6,2,4,4,1,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,20,1,19
"2000","......5406 Lavey-Morcles",781,688,93,42,32,10,695,645,50,13,6,7,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,5,0,5
"2000","......5407 Leysin",2998,1392,1606,104,70,34,1683,1276,407,43,12,31,1,1,0,356,27,329,25,1,24,23,1,22,7,1,6,20,2,18,111,0,111,1,0,1,0,0,0,624,1,623
"2000","......5408 Noville",647,569,78,32,30,2,579,530,49,17,4,13,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,11,0,11
"2000","......5409 Ollon",6257,4370,1887,246,203,43,4955,4086,869,96,17,79,3,2,1,335,46,289,30,1,29,20,1,19,1,0,1,100,3,97,123,4,119,4,0,4,4,0,4,340,7,333
"2000","......5410 Ormont-Dessous",1075,986,89,33,32,1,1000,945,55,8,4,4,0,0,0,6,2,4,1,1,0,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,0,0,0,19,2,17
"2000","......5411 Ormont-Dessus",1307,1078,229,47,44,3,1170,1018,152,9,6,3,0,0,0,13,4,9,4,1,3,4,1,3,0,0,0,4,1,3,22,1,21,0,0,0,0,0,0,34,2,32
"2000","......5412 Rennaz",565,443,122,21,19,2,492,421,71,20,1,19,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,1,0,8,0,8,0,0,0,0,0,0,20,1,19
"2000","......5413 Roche (VD)",894,786,108,18,15,3,835,762,73,13,1,12,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,22,4,18
"2000","......5414 Villeneuve (VD)",4180,2719,1461,198,167,31,3321,2490,831,171,27,144,0,0,0,29,9,20,2,1,1,3,0,3,1,0,1,72,9,63,87,3,84,1,0,1,1,1,0,294,12,282
"2000","......5415 Yvorne",962,841,121,34,29,5,873,797,76,19,9,10,0,0,0,3,2,1,1,1,0,1,0,1,0,0,0,8,2,6,4,1,3,0,0,0,1,0,1,18,0,18
"2000",">> District d'Aubonne",11146,9370,1776,563,515,48,9652,8675,977,192,51,141,8,6,2,191,72,119,27,4,23,24,5,19,1,1,0,52,10,42,38,3,35,7,4,3,3,2,1,388,22,366
"2000","......5421 Apples",1159,1026,133,84,74,10,999,926,73,17,10,7,0,0,0,20,8,12,2,0,2,3,3,0,0,0,0,2,0,2,0,0,0,2,2,0,0,0,0,30,3,27
"2000","......5422 Aubonne",2570,2061,509,133,122,11,2160,1895,265,86,13,73,4,2,2,42,20,22,4,1,3,7,1,6,0,0,0,7,1,6,2,0,2,0,0,0,1,1,0,124,5,119
"2000","......5423 Ballens",342,303,39,19,16,3,301,286,15,2,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18
"2000","......5424 Berolle",212,200,12,4,4,0,197,192,5,4,2,2,0,0,0,2,1,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"2000","......5425 Bière",1353,1117,236,49,48,1,1182,1048,134,17,6,11,2,2,0,5,4,1,0,0,0,1,0,1,0,0,0,8,5,3,14,2,12,0,0,0,1,0,1,74,2,72
"2000","......5426 Bougy-Villars",370,299,71,30,26,4,315,268,47,2,2,0,0,0,0,7,3,4,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
"2000","......5427 Féchy",632,498,134,44,37,7,500,451,49,1,0,1,0,0,0,26,9,17,7,0,7,9,0,9,0,0,0,7,0,7,1,0,1,0,0,0,1,1,0,36,0,36
"2000","......5428 Gimel",1449,1179,270,39,39,0,1285,1124,161,35,4,31,1,1,0,10,3,7,1,0,1,1,0,1,0,0,0,20,4,16,14,0,14,2,0,2,0,0,0,41,4,37
"2000","......5429 Longirod",344,297,47,30,30,0,287,264,23,5,0,5,0,0,0,16,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,3
"2000","......5430 Marchissy",348,302,46,14,9,5,310,286,24,3,2,1,1,1,0,8,3,5,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,8
"2000","......5431 Mollens (VD)",272,257,15,11,11,0,255,242,13,3,3,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5432 Montherod",439,362,77,20,19,1,382,335,47,7,3,4,0,0,0,13,3,10,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,2,0,0,0,0,13,0,13
"2000","......5433 Pizy",65,62,3,6,6,0,57,55,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2000","......5434 Saint-George",618,530,88,43,39,4,535,480,55,4,3,1,0,0,0,20,6,14,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,13,2,11
"2000","......5435 Saint-Livres",538,499,39,19,18,1,494,467,27,3,1,2,0,0,0,10,6,4,4,2,2,0,0,0,1,1,0,2,0,2,1,1,0,0,0,0,0,0,0,4,3,1
